year,month,categorie,value,shares
2017,3,8,0.0,0.0
2017,4,0,0.0,0.0
2017,4,1,28785.0,0.004622534006176868
2017,4,2,48854.0,0.007845380452936068
2017,4,3,361249.0,0.05801236015971469
2017,4,4,955935.0,0.15351196960898678
2017,4,5,2.007491e6,0.3223795523569222
2017,4,6,1.795256e6,0.28829709604978493
2017,4,7,862057.0,0.13843626186426305
2017,4,8,167477.0,0.026894845501215334
2017,5,0,162678.0,0.02612418228441343
2017,5,1,665087.0,0.1068051858456194
2017,5,2,1.368607e6,0.2197822615456559
2017,5,3,1.384357e6,0.22231152715612265
2017,5,4,1.195465e6,0.19197768336613616
2017,5,5,823654.0,0.13226918965862783
2017,5,6,390876.0,0.06277010950836857
2017,5,7,230828.0,0.037068274433829915
2017,5,8,5552.0,0.0008915862012261237
2017,6,0,101908.0,0.016365231735329937
2017,6,1,484937.0,0.07787520491066152
2017,6,2,1.512005e6,0.24281030154627256
2017,6,3,2.093113e6,0.3361294431568832
2017,6,4,1.444049e6,0.2318973635256453
2017,6,5,389462.0,0.06254303766245112
2017,6,6,178320.0,0.02863610435926556
2017,6,7,15742.0,0.002527980904124935
2017,6,8,7568.0,0.001215332199365869
2017,7,0,29599.0,0.004753252876457499
2017,7,1,156807.0,0.02518136841780706
2017,7,2,804254.0,0.1291537767797037
2017,7,3,1.566094e6,0.25149636171163997
2017,7,4,1.639414e6,0.26327069533446046
2017,7,5,1.388819e6,0.22302807211827522
2017,7,6,406677.0,0.06530756512176447
2017,7,7,186077.0,0.02988178774595703
2017,7,8,49363.0,0.007927119893934645
2017,8,0,7568.0,0.001215332199365869
2017,8,1,94613.0,0.015193740139878826
2017,8,2,426886.0,0.06855289392950559
2017,8,3,1.544981e6,0.24810586108727267
2017,8,4,2.073713e6,0.33301403027795906
2017,8,5,1.515411e6,0.24335726527130427
2017,8,6,443841.0,0.07127566843270965
2017,8,7,96783.0,0.015542216735098691
2017,8,8,23308.0,0.003742991926905348
2017,9,0,16016.0,0.0025719820963324203
2017,9,1,261233.0,0.04195096147422622
2017,9,2,786059.0,0.12623187279351686
2017,9,3,1.757948e6,0.28230586802468693
2017,9,4,1.81884e6,0.2920844103454832
2017,9,5,1.2359e6,0.1984710709825948
2017,9,6,311672.0,0.05005087437113625
2017,9,7,39436.0,0.006332959912023309
2017,9,8,0.0,0.0
2017,10,0,0.0,0.0
2017,10,1,107278.0,0.017227590867279558
2017,10,2,1.021393e6,0.16402375807437936
2017,10,3,2.657666e6,0.426790045581381
2017,10,4,2.03794e6,0.3272693052821986
2017,10,5,394819.0,0.06340330914659527
2017,10,6,8008.0,0.0012859910481662102
2017,10,7,0.0,0.0
2017,10,8,0.0,0.0
2017,11,0,23860.0,0.0038316366644912305
2017,11,1,302262.0,0.04853973853656531
2017,11,2,1.782672e6,0.2862762529740952
2017,11,3,2.221466e6,0.3567414322934064
2017,11,4,1.419665e6,0.22798157859576457
2017,11,5,460799.0,0.07399892470079189
2017,11,6,16380.0,0.00263043623488543
2017,11,7,0.0,0.0
2017,11,8,0.0,0.0
2017,12,0,23496.0,0.003773182525938221
2017,12,1,134928.0,0.02166785716121009
2017,12,2,469963.0,0.07547055581535173
2017,12,3,1.489951e6,0.23926868733844817
2017,12,4,1.948608e6,0.3129236319162166
2017,12,5,1.593627e6,0.2559178391753213
2017,12,6,378994.0,0.06086199941417391
2017,12,7,124001.0,0.019913108886570708
2017,12,8,63536.0,0.010203137766769272
2018,1,0,1.147022e6,0.18419830470151133
2018,1,1,1.781411e6,0.2860737511369651
2018,1,2,1.850036e6,0.2970941227254274
2018,1,3,922894.0,0.14820597182895934
2018,1,4,401817.0,0.06452710601910615
2018,1,5,106941.0,0.017173472612630206
2018,1,6,8975.0,0.0014412799272342327
2018,1,7,8008.0,0.0012859910481662102
2018,1,8,0.0,0.0
2018,2,0,0.0,0.0
2018,2,1,0.0,0.0
2018,2,2,39876.0,0.006403618760823651
2018,2,3,444383.0,0.07136270728736825
2018,2,4,850906.0,0.1366455418120526
2018,2,5,1.845031e6,0.29629037832032357
2018,2,6,1.56941e6,0.2520288724903262
2018,2,7,1.066182e6,0.1712163471173759
2018,2,8,411316.0,0.06605253421172988
2018,3,0,8008.0,0.0012859910481662102
2018,3,1,110540.0,0.01775142987815845
2018,3,2,325793.0,0.05231854165274902
2018,3,3,741565.0,0.11908665729687508
2018,3,4,1.276376e6,0.20497104271905528
2018,3,5,1.584998e6,0.254532122797371
2018,3,6,1.249818e6,0.20070613884078378
2018,3,7,711883.0,0.11432007559212115
2018,3,8,218123.0,0.03502800017472006
2018,4,0,193882.0,0.031135179370699446
2018,4,1,289516.0,0.046492880157453606
2018,4,2,559627.0,0.08986954449451945
2018,4,3,1.08315e6,0.17394120926838544
2018,4,4,1.477217e6,0.2372237560188492
2018,4,5,1.334275e6,0.21426894427971654
2018,4,6,693462.0,0.11136187865177778
2018,4,7,475253.0,0.0763200678838831
2018,4,8,120722.0,0.019386539874715437
2018,5,0,920749.0,0.14786150994105768
2018,5,1,765657.0,0.12295555044527921
2018,5,2,974790.0,0.15653986186837412
2018,5,3,1.101684e6,0.17691755268580708
2018,5,4,803621.0,0.12905212439040684
2018,5,5,760135.0,0.12206878189283493
2018,5,6,541800.0,0.08700673700005652
2018,5,7,335700.0,0.05390948986880579
2018,5,8,22968.0,0.0036883919073778114
2018,6,0,143867.0,0.023103355909906115
2018,6,1,302605.0,0.04859482032097103
2018,6,2,640553.0,0.10286531267182947
2018,6,3,1.008681e6,0.1619823596972204
2018,6,4,1.148588e6,0.18444978596792344
2018,6,5,1.077837e6,0.1730880036691213
2018,6,6,947040.0,0.15208353674517078
2018,6,7,652402.0,0.10476812335236411
2018,6,8,305531.0,0.0490647016654933
2018,7,0,237443.0,0.038130565990225955
2018,7,1,366017.0,0.05877804513944203
2018,7,2,575726.0,0.09245485541914829
2018,7,3,1.115611e6,0.1791540658386306
2018,7,4,1.137989e6,0.18274771065329887
2018,7,5,1.390916e6,0.2233648257681259
2018,7,6,669438.0,0.10750390550727915
2018,7,7,435177.0,0.06988433146451384
2018,7,8,298787.0,0.04798169421933535
2018,8,0,221896.0,0.03563389980318299
2018,8,1,407723.0,0.06547554047595801
2018,8,2,845904.0,0.1358422791718269
2018,8,3,1.523772e6,0.2446999439868035
2018,8,4,1.558468e6,0.25027171539129583
2018,8,5,965504.0,0.15504863898210147
2018,8,6,443284.0,0.07118622075366013
2018,8,7,218610.0,0.03510620667327862
2018,8,8,41943.0,0.006735554761892527
2018,9,0,1.834736e6,0.2946371218466883
2018,9,1,1.626576e6,0.2612090628324178
2018,9,2,1.518713e6,0.2438875278138923
2018,9,3,760692.0,0.12215822957188446
2018,9,4,340600.0,0.054696372503173225
2018,9,5,122731.0,0.019709161754806085
2018,9,6,23056.0,0.0037025236771378797
2018,9,7,0.0,0.0
2018,9,8,0.0,0.0
2018,10,0,217854.0,0.03498480192397622
2018,10,1,1.52779e6,0.2453451877469848
2018,10,2,2.941981e6,0.47244770602835606
2018,10,3,1.282191e6,0.2059048636412689
2018,10,4,209680.0,0.033672153219217155
2018,10,5,47608.0,0.0076452874401969195
2018,10,6,0.0,0.0
2018,10,7,0.0,0.0
2018,10,8,0.0,0.0
2018,11,0,702358.0,0.1127904721038865
2018,11,1,2.154508e6,0.3459887613889217
2018,11,2,1.872905e6,0.30076661639182517
2018,11,3,1.161758e6,0.18656473378315186
2018,11,4,311823.0,0.05007512320333818
2018,11,5,23752.0,0.0038142931288766015
2018,11,6,0.0,0.0
2018,11,7,0.0,0.0
2018,11,8,0.0,0.0
2018,12,0,64616.0,0.010376573122915563
2018,12,1,202532.0,0.032524268102797065
2018,12,2,756192.0,0.12143558225460824
2018,12,3,1.499782e6,0.2408474308442576
2018,12,4,1.989338e6,0.31946439307903
2018,12,5,1.168353e6,0.18762381357369332
2018,12,6,391426.0,0.062858433069369
2018,12,7,154865.0,0.024869505953329187
2018,12,8,0.0,0.0
2019,1,0,32126.0,0.005159059492181277
2019,1,1,161184.0,0.025884263375077723
2019,1,2,818680.0,0.1314704234905985
2019,1,3,1.160425e6,0.18635066958894536
2019,1,4,996067.0,0.1599566989727488
2019,1,5,1.603322e6,0.2574747426733197
2019,1,6,916848.0,0.14723505501112555
2019,1,7,339373.0,0.05449933066799591
2019,1,8,199079.0,0.031969756728007115
2019,2,0,8280.0,0.0013296710637882394
2019,2,1,176499.0,0.028343673078207784
2019,2,2,1.018975e6,0.16363545558256293
2019,2,3,2.329376e6,0.3740705149616901
2019,2,4,1.717204e6,0.2757628586257753
2019,2,5,880833.0,0.1414514676485249
2019,2,6,95937.0,0.015406359039450762
2019,2,7,0.0,0.0
2019,2,8,0.0,0.0
2019,3,0,16016.0,0.0025719820963324203
2019,3,1,117138.0,0.018810991433578114
2019,3,2,517823.0,0.08315631150531612
2019,3,3,1.086041e6,0.1744054700226622
2019,3,4,1.571759e6,0.2524060943899443
2019,3,5,1.877643e6,0.30152748372277066
2019,3,6,632437.0,0.10156197808804864
2019,3,7,383698.0,0.061617406743166646
2019,3,8,24549.0,0.003942281998180855
2019,4,0,23936.0,0.0038438413747385624
2019,4,1,57428.0,0.009222264474786353
2019,4,2,272539.0,0.04376657271180953
2019,4,3,878781.0,0.14112194047184695
2019,4,4,1.13323e6,0.18198347096820608
2019,4,5,1.081731e6,0.17371333448100434
2019,4,6,1.029341e6,0.1653001138249819
2019,4,7,900813.0,0.1446600217372313
2019,4,8,849305.0,0.13638843995539499
2019,5,0,256136.0,0.04113244294619136
2019,5,1,377824.0,0.06067411111168209
2019,5,2,590098.0,0.0947628303622358
2019,5,3,850651.0,0.13660459179740694
2019,5,4,1.066141e6,0.17120976299737406
2019,5,5,901123.0,0.14470980410797699
2019,5,6,880963.0,0.14147234412657955
2019,5,7,665822.0,0.10692321824077453
2019,5,8,638346.0,0.10251089430977867
2019,6,0,310373.0,0.049842270178882514
2019,6,1,543273.0,0.08724328355524494
2019,6,2,935482.0,0.15022745725782
2019,6,3,1.483431e6,0.2382216516698613
2019,6,4,1.370122e6,0.22002555280913888
2019,6,5,943049.0,0.15144262886889315
2019,6,6,462354.0,0.07424863949598401
2019,6,7,162640.0,0.026118079929289762
2019,6,8,16380.0,0.00263043623488543
2019,7,0,874311.0,0.14040411080335258
2019,7,1,735962.0,0.11818688109271983
2019,7,2,1.100685e6,0.17675712498137175
2019,7,3,962940.0,0.15463689059954674
2019,7,4,1.009035e6,0.16203920795284613
2019,7,5,663012.0,0.10647196513820871
2019,7,6,448401.0,0.07200795104754955
2019,7,7,280720.0,0.0450803455346177
2019,7,8,152038.0,0.024415522849786996
2019,8,0,15928.0,0.002557850326572352
2019,8,1,48232.0,0.0077454945348592215
2019,8,2,276158.0,0.044347741743192344
2019,8,3,679889.0,0.10918221375457998
2019,8,4,1.423701e6,0.22862971294521497
2019,8,5,1.834258e6,0.29456036064276425
2019,8,6,1.072616e6,0.17224957219278816
2019,8,7,640587.0,0.10287077267378222
2019,8,8,235735.0,0.03785628118624645
2019,9,0,214753.0,0.03448681762822654
2019,9,1,228475.0,0.03669041018104082
2019,9,2,1.115309e6,0.17910556817422674
2019,9,3,1.766944e6,0.28375052030606845
2019,9,4,1.506763e6,0.24196849771579212
2019,9,5,1.010818e6,0.16232553687878024
2019,9,6,323498.0,0.05194999152093814
2019,9,7,60544.0,0.009722657594926952
2019,9,8,0.0,0.0
2019,10,0,0.0,0.0
2019,10,1,98170.0,0.015764952697112495
2019,10,2,683495.0,0.10976129513815731
2019,10,3,2.231094e6,0.358287576375792
2019,10,4,2.208314e6,0.3546293750674471
2019,10,5,870360.0,0.13976962645878405
2019,10,6,135671.0,0.02178717426270703
2019,10,7,0.0,0.0
2019,10,8,0.0,0.0
2019,11,0,0.0,0.0
2019,11,1,38469.0,0.006177671032955287
2019,11,2,413036.0,0.06632874607522213
2019,11,3,1.358563e6,0.21816931273349538
2019,11,4,2.120621e6,0.3405469059132463
2019,11,5,1.902584e6,0.3055327163317009
2019,11,6,354127.0,0.056868650338905535
2019,11,7,39704.0,0.006375997574474427
2019,11,8,0.0,0.0
2019,12,0,49093.0,0.007883761054898072
2019,12,1,405752.0,0.06515902095099102
2019,12,2,1.343794e6,0.21579758423819484
2019,12,3,2.23382e6,0.3587253400617687
2019,12,4,1.554066e6,0.249564805726707
2019,12,5,528679.0,0.0848996580111718
2019,12,6,96412.0,0.015482638478496586
2019,12,7,7568.0,0.001215332199365869
2019,12,8,7920.0,0.0012718592784061419
2020,1,0,252077.0,0.04048061506600821
2020,1,1,980170.0,0.15740382688325102
2020,1,2,1.872742e6,0.3007404405001105
2020,1,3,1.232462e6,0.19791896843219578
2020,1,4,818151.0,0.1313854722837454
2020,1,5,554535.0,0.08905182890794822
2020,1,6,393438.0,0.06318153671433784
2020,1,7,102362.0,0.016438138820228473
2020,1,8,21167.0,0.003399172392174597
2020,2,0,0.0,0.0
2020,2,1,63993.0,0.01027652661654599
2020,2,2,641624.0,0.10303730273334122
2020,2,3,1.753272e6,0.2815549571678906
2020,2,4,2.246058e6,0.36069061958817455
2020,2,5,1.33308e6,0.21407704126990654
2020,2,6,189077.0,0.030363552624141175
2020,2,7,0.0,0.0
2020,2,8,0.0,0.0
2020,3,0,15488.0,0.002487191477772011
2020,3,1,64243.0,0.010316673689728002
2020,3,2,413302.0,0.0663714625610878
2020,3,3,976606.0,0.15683149020796827
2020,3,4,1.630973e6,0.261915169555543
2020,3,5,1.912967e6,0.3072001045750962
2020,3,6,948451.0,0.15231012682621006
2020,3,7,240322.0,0.03859289968499
2020,3,8,24752.0,0.003974881421604649
2020,4,0,223476.0,0.0358876293056933
2020,4,1,546605.0,0.0877783637466148
2020,4,2,1.087919e6,0.1747070548364055
2020,4,3,1.79985e6,0.2890348386665776
2020,4,4,1.520018e6,0.2440970955359024
2020,4,5,768005.0,0.12333261175660468
2020,4,6,253066.0,0.04063943688751625
2020,4,7,28165.0,0.004522969264685478
2020,4,8,0.0,0.0
2020,5,0,780456.0,0.1253320965893616
2020,5,1,710341.0,0.1140724484447345
2020,5,2,1.130716e6,0.18157975200028778
2020,5,3,1.287286e6,0.20672306099271828
2020,5,4,957044.0,0.1536900620256222
2020,5,5,742863.0,0.11929510090083609
2020,5,6,430000.0,0.06905296587306074
2020,5,7,188398.0,0.03025451317337883
2020,5,8,0.0,0.0
2020,6,0,310966.0,0.04993749903647025
2020,6,1,280301.0,0.045013059039964644
2020,6,2,762386.0,0.12243026613976578
2020,6,3,1.294176e6,0.20782951432961452
2020,6,4,1.252409e6,0.20112222310724215
2020,6,5,1.124825e6,0.18063372636782685
2020,6,6,748369.0,0.12017930004059672
2020,6,7,276800.0,0.044450839427123745
2020,6,8,176872.0,0.028403572511395345
2020,7,0,438860.0,0.07047577814663124
2020,7,1,682075.0,0.10953325976248349
2020,7,2,1.046676e6,0.1680839118794226
2020,7,3,1.254306e6,0.20142685909854727
2020,7,4,1.147334e6,0.18424840824884248
2020,7,5,860356.0,0.13816310117833266
2020,7,6,460929.0,0.07401980117884654
2020,7,7,211630.0,0.033985300390036846
2020,7,8,124938.0,0.02006358011685689
2020,8,0,968561.0,0.15553955739297112
2020,8,1,1.038863e6,0.16682923554833837
2020,8,2,1.295757e6,0.2080834044204176
2020,8,3,1.230973e6,0.1976798524643237
2020,8,4,820131.0,0.13170343710334692
2020,8,5,509105.0,0.08175630276931299
2020,8,6,219015.0,0.03517124493183348
2020,8,7,136779.0,0.021965106091049708
2020,8,8,7920.0,0.0012718592784061419
2020,9,0,2.102495e6,0.33763608251925775
2020,9,1,1.40695e6,0.22593969845372744
2020,9,2,1.243561e6,0.19970133789318437
2020,9,3,890383.0,0.14298508584407776
2020,9,4,373539.0,0.0599859902773424
2020,9,5,138769.0,0.022284676793578522
2020,9,6,47107.0,0.007564832705540168
2020,9,7,15928.0,0.002557850326572352
2020,9,8,8372.0,0.0013444451867192196
2020,10,0,0.0,0.0
2020,10,1,15488.0,0.002487191477772011
2020,10,2,206758.0,0.033202914227865796
2020,10,3,1.534997e6,0.24650254757267584
2020,10,4,2.249288e6,0.36120931977368614
2020,10,5,1.825431e6,0.2931428477828538
2020,10,6,324089.0,0.05204489920194042
2020,10,7,55477.0,0.00890895671567393
2020,10,8,15576.0,0.002501323247532079
2020,11,0,15852.0,0.0025456456163250206
2020,11,1,380667.0,0.061130663627907936
2020,11,2,1.726643e6,0.27727865152083536
2020,11,3,2.132146e6,0.3423976859869371
2020,11,4,1.210574e6,0.19440401188096426
2020,11,5,631312.0,0.10138131625872958
2020,11,6,129895.0,0.020859616283909824
2020,11,7,15.0,2.4088243909207234e-6
2020,11,8,0.0,0.0
2020,12,0,0.0,0.0
2020,12,1,33033.0,0.005304713073685617
2020,12,2,552234.0,0.08868231524638098
2020,12,3,1.530182e6,0.24572931494319028
2020,12,4,1.925735e6,0.30925049589664794
2020,12,5,1.228369e6,0.19726168055005985
2020,12,6,811757.0,0.13035867074004223
2020,12,7,145794.0,0.02341280954999306
2020,12,8,0.0,0.0
2021,1,0,80464.0,0.012921576386069672
2021,1,1,151208.0,0.024282234566822717
2021,1,2,287029.0,0.046093497073438953
2021,1,3,775173.0,0.12448370863887932
2021,1,4,1.158941e6,0.18611235656253694
2021,1,5,1.309048e6,0.21021778341906608
2021,1,6,1.03595e6,0.16636144185162155
2021,1,7,859849.0,0.13808168291391953
2021,1,8,569442.0,0.09144571858764523
2021,2,0,214705.0,0.034479109390175594
2021,2,1,922265.0,0.1481049617928334
2021,2,2,2.552397e6,0.4098850765941921
2021,2,3,1.725583e6,0.27710842793054363
2021,2,4,788508.0,0.12662515352240786
2021,2,5,23646.0,0.003797270769847428
2021,2,6,0.0,0.0
2021,2,7,0.0,0.0
2021,2,8,0.0,0.0
2021,3,0,32212.0,0.0051728700853558894
2021,3,1,222248.0,0.035690426882223264
2021,3,2,734195.0,0.11790312157946936
2021,3,3,1.214343e6,0.19500926915625627
2021,3,4,2.178628e6,0.3498621510095222
2021,3,5,994584.0,0.1597185465346331
2021,3,6,725646.0,0.11653025226493728
2021,3,7,117240.0,0.018827371439436375
2021,3,8,8008.0,0.0012859910481662102
2021,4,0,60338.0,0.009689576406624973
2021,4,1,113761.0,0.018268684769035495
2021,4,2,392204.0,0.06298337076111142
2021,4,3,711056.0,0.11418726907403506
2021,4,4,1.377132e6,0.2211512767411625
2021,4,5,1.624973e6,0.2609516397991747
2021,4,6,1.389979e6,0.22321435453783975
2021,4,7,508482.0,0.08165625626294341
2021,4,8,49179.0,0.007897571648072683
2021,5,0,317566.0,0.05099738176847536
2021,5,1,429865.0,0.06903128645354245
2021,5,2,612789.0,0.09840673931252794
2021,5,3,859338.0,0.1379996222963355
2021,5,4,884672.0,0.14206796610430789
2021,5,5,997346.0,0.16016209139914797
2021,5,6,745318.0,0.11968934515948344
2021,5,7,600305.0,0.09640195506611099
2021,5,8,779905.0,0.12524361244006846
2021,6,0,354956.0,0.05700177803357708
2021,6,1,460530.0,0.07395572645004805
2021,6,2,798187.0,0.12817948760772263
2021,6,3,1.08052e6,0.17351886205851066
2021,6,4,1.15739e6,0.18586328412051573
2021,6,5,1.074441e6,0.17254264582701687
2021,6,6,778155.0,0.12496258292779436
2021,6,7,370061.0,0.05942746419523425
2021,6,8,152864.0,0.024548168779580364
2021,7,0,8008.0,0.0012859910481662102
2021,7,1,149708.0,0.024041352127730644
2021,7,2,237728.0,0.03817633365365345
2021,7,3,506964.0,0.08141248323458224
2021,7,4,752300.0,0.12081057261931068
2021,7,5,1.330952e6,0.21373530938298124
2021,7,6,1.320288e6,0.21202279582932934
2021,7,7,987101.0,0.15851686434014914
2021,7,8,934055.0,0.1499982977640971
2021,8,0,16200.0,0.0026015303421943812
2021,8,1,110377.0,0.017725253986443777
2021,8,2,269773.0,0.043322385494123754
2021,8,3,649406.0,0.10428700082735089
2021,8,4,1.048207e6,0.16832977255558923
2021,8,5,1.467465e6,0.2356576989881653
2021,8,6,1.142074e6,0.18340371382909296
2021,8,7,959086.0,0.15401798331937286
2021,8,8,564516.0,0.09065466065766688
2021,9,0,252621.0,0.04056797509725227
2021,9,1,288209.0,0.04628299125885805
2021,9,2,743080.0,0.11932994856035807
2021,9,3,1.015607e6,0.16309459421265488
2021,9,4,1.248248e6,0.20045401522120074
2021,9,5,1.403132e6,0.22532657235209175
2021,9,6,954430.0,0.15327028422843106
2021,9,7,267927.0,0.043025939505747776
2021,9,8,53850.0,0.008647679563405397
2021,10,0,0.0,0.0
2021,10,1,39072.0,0.0062745057734703005
2021,10,2,197256.0,0.03167700427036388
2021,10,3,778895.0,0.12508141826441313
2021,10,4,1.943245e6,0.3120623969023161
2021,10,5,2.20094e6,0.35344519699687044
2021,10,6,801843.0,0.12876659840593638
2021,10,7,265853.0,0.04269287938662981
2021,10,8,0.0,0.0
2021,11,0,0.0,0.0
2021,11,1,16380.0,0.00263043623488543
2021,11,2,109828.0,0.01763709101373608
2021,11,3,968266.0,0.15549218384661634
2021,11,4,2.431907e6,0.39053579320338955
2021,11,5,2.399675e6,0.3853597113521791
2021,11,6,285120.0,0.04578693402262111
2021,11,7,15928.0,0.002557850326572352
2021,11,8,0.0,0.0
2021,12,0,7480.0,0.0012012004296058007
2021,12,1,31680.0,0.005087437113624567
2021,12,2,174814.0,0.02807308180496102
2021,12,3,701920.0,0.11272013443167161
2021,12,4,1.616009e6,0.25951212634316045
2021,12,5,1.980777e6,0.31808959670498516
2021,12,6,1.355315e6,0.21764772195871468
2021,12,7,343204.0,0.055114544417437066
2021,12,8,15905.0,0.002554156795839607
2022,1,0,32220.0,0.005174154791697714
2022,1,1,252878.0,0.04060924628848338
2022,1,2,726128.0,0.1166076558220322
2022,1,3,1.404885e6,0.22560808362924403
2022,1,4,1.531257e6,0.24590194735787294
2022,1,5,1.221798e6,0.19620645487854385
2022,1,6,675331.0,0.10845025231632553
2022,1,7,302060.0,0.04850729970143425
2022,1,8,80547.0,0.0129349052143661
2022,2,0,8008.0,0.0012859910481662102
2022,2,1,238210.0,0.038253737210748366
2022,2,2,1.394497e6,0.22393989244438506
2022,2,3,1.250698e6,0.20084745653838446
2022,2,4,1.49223e6,0.2396346680575754
2022,2,5,1.288031e6,0.20684269927080068
2022,2,6,522150.0,0.08385117704795038
2022,2,7,33280.0,0.005344378381989445
2022,2,8,0.0,0.0
2022,3,0,0.0,0.0
2022,3,1,15488.0,0.002487191477772011
2022,3,2,337175.0,0.05414635760057966
2022,3,3,1.572556e6,0.2525340832592486
2022,3,4,2.171545e6,0.34872470413212947
2022,3,5,1.392851e6,0.2236755641145547
2022,3,6,680527.0,0.10928466908534047
2022,3,7,56962.0,0.009147430330375083
2022,3,8,0.0,0.0
2022,4,0,95980.0,0.015413264336038068
2022,4,1,123279.0,0.019797164139221057
2022,4,2,452986.0,0.07274424836970765
2022,4,3,781535.0,0.12550537135721518
2022,4,4,1.145141e6,0.18389623812288988
2022,4,5,1.904136e6,0.3057819493620148
2022,4,6,1.110692e6,0.17836413202670134
2022,4,7,475419.0,0.07634672554047596
2022,4,8,137936.0,0.02215090674573606
2022,5,0,1.532233e6,0.2460586815315755
2022,5,1,828075.0,0.13297915050077852
2022,5,2,1.093149e6,0.1755469316073732
2022,5,3,995141.0,0.15980799421368264
2022,5,4,818166.0,0.1313878811081363
2022,5,5,580332.0,0.09319452509545369
2022,5,6,281407.0,0.04519066969172186
2022,5,7,98601.0,0.015834166251278283
2022,5,8,0.0,0.0
2022,6,0,1.502503e6,0.24128439158877063
2022,6,1,1.164591e6,0.1870196804164504
2022,6,2,1.159642e6,0.1862249289557393
2022,6,3,1.063102e6,0.17072173517577352
2022,6,4,639964.0,0.10277072616741265
2022,6,5,504851.0,0.08107316017204787
2022,6,6,122129.0,0.0196124876025838
2022,6,7,70322.0,0.011292889921221808
2022,6,8,0.0,0.0
2022,7,0,803317.0,0.12900330554941752
2022,7,1,806919.0,0.12958174457982394
2022,7,2,1.077808e6,0.1730833466086322
2022,7,3,1.124927e6,0.18065010637368512
2022,7,4,1.001118e6,0.1607678304393182
2022,7,5,652209.0,0.1047371298118676
2022,7,6,515020.0,0.08270618252079939
2022,7,7,190241.0,0.03055047739687662
2022,7,8,55545.0,0.008919876719579438
2022,8,0,1.513573e6,0.24306210398927014
2022,8,1,1.207019e6,0.19383312050031604
2022,8,2,1.105224e6,0.17748603524206438
2022,8,3,1.108996e6,0.17809177428223458
2022,8,4,664204.0,0.10666338638314055
2022,8,5,373643.0,0.06000269145978612
2022,8,6,161177.0,0.025883139257028627
2022,8,7,77780.0,0.01249055740838759
2022,8,8,15488.0,0.002487191477772011
2022,9,0,264625.0,0.04249567696315976
2022,9,1,467959.0,0.07514873687672471
2022,9,2,949621.0,0.15249801512870187
2022,9,3,1.384646e6,0.22235793717272107
2022,9,4,1.373483e6,0.22056529006099787
2022,9,5,1.18235e6,0.18987156790700782
2022,9,6,466179.0,0.07486288971566879
2022,9,7,128551.0,0.02064378561848333
2022,9,8,9690.0,0.0015561005565347874
2022,10,0,16016.0,0.0025719820963324203
2022,10,1,220450.0,0.03540168913189823
2022,10,2,1.488788e6,0.23908192315400545
2022,10,3,2.366164e6,0.3799782370745695
2022,10,4,1.603117e6,0.25744182207331046
2022,10,5,465672.0,0.07478147145125567
2022,10,6,66897.0,0.010742875018628242
2022,10,7,0.0,0.0
2022,10,8,0.0,0.0
2022,11,0,0.0,0.0
2022,11,1,93917.0,0.015081970688140106
2022,11,2,628484.0,0.10092717256689467
2022,11,3,1.869033e6,0.3001448185223822
2022,11,4,1.987715e6,0.31920375827993236
2022,11,5,1.309149e6,0.2102340028366316
2022,11,6,293417.0,0.04711933508738572
2022,11,7,45389.0,0.007288942018633381
2022,11,8,0.0,0.0
2022,12,0,104985.0,0.016859361912054144
2022,12,1,371821.0,0.05971009959043562
2022,12,2,820461.0,0.13175643123994718
2022,12,3,1.197855e6,0.1923614893857562
2022,12,4,1.411217e6,0.22662492869879802
2022,12,5,1.19505e6,0.19191103922465402
2022,12,6,807256.0,0.1296358628344733
2022,12,7,271834.0,0.04365335796543626
2022,12,8,46625.0,0.007487429148445249
2023,1,0,660838.0,0.10612284618981793
2023,1,1,1.702951e6,0.27347399368952247
2023,1,2,1.903043e6,0.30560642635806307
2023,1,3,885221.0,0.14215612907701558
2023,1,4,742893.0,0.11929991854961793
2023,1,5,220367.0,0.035388360303601804
2023,1,6,105240.0,0.016900311926699794
2023,1,7,6551.0,0.001052013905661444
2023,1,8,0.0,0.0
2023,2,0,0.0,0.0
2023,2,1,8008.0,0.0012859910481662102
2023,2,2,267231.0,0.042914170054009056
2023,2,3,1.563568e6,0.2510907156842089
2023,2,4,2.061567e6,0.3310635248744842
2023,2,5,1.599313e6,0.25683094420777297
2023,2,6,651537.0,0.10462921447915435
2023,2,7,46253.0,0.007427690303550415
2023,2,8,29627.0,0.004757749348653885
2023,3,0,0.0,0.0
2023,3,1,23056.0,0.0037025236771378797
2023,3,2,229442.0,0.03684569906010884
2023,3,3,660605.0,0.10608542911761229
2023,3,4,921340.0,0.14795641762205994
2023,3,5,1.313737e6,0.2109707819236679
2023,3,6,1.472643e6,0.23648922516791113
2023,3,7,1.320309e6,0.2120261681834766
2023,3,8,285972.0,0.04592375524802541
2023,4,0,39788.0,0.0063894869910635825
2023,4,1,101884.0,0.016361377616304466
2023,4,2,291102.0,0.046747573189720296
2023,4,3,594843.0,0.09552482181123038
2023,4,4,1.071253e6,0.17203069034979984
2023,4,5,1.492893e6,0.2397411380956541
2023,4,6,1.134644e6,0.18221054281412355
2023,4,7,1.262149e6,0.20268635307841334
2023,4,8,238548.0,0.03830801605369045
2023,5,0,775925.0,0.12460447103501082
2023,5,1,659928.0,0.1059767108434354
2023,5,2,799754.0,0.1284311294624275
